dob,fighter_id,height,n_draw,n_loss,n_win,name,reach,sig_str_abs_pM,sig_str_def_pct,sig_str_land_pM,sig_str_land_pct,stance,sub_avg,td_avg,td_def_pct,td_land_pct,weight
"Jan 17, 1981",2a470ad41c22c25a,"5' 9""",0,2,6,Cole Province,"68""",2.72,0.43,1.47,0.44,Orthodox,1.0,2.4,0.83,0.5,145 lbs.
"Aug 10, 1985",a36556bb1565e32d,"5' 10""",0,5,11,Joe Proctor,"72""",3.93,0.59,3.39,0.36,Orthodox,1.8,0.0,0.7,0.0,155 lbs.
"Nov 14, 1995",e99821959a840bb8,"5' 4""",0,1,6,Lara Procopio,"67""",11.4,0.51,11.0,0.56,Orthodox,0.0,0.0,0.0,0.0,135 lbs.
"Oct 14, 1992",009341ed974bad72,"6' 3""",1,3,27,Jiri Prochazka,"80""",7.05,0.55,5.67,0.45,Orthodox,0.0,0.0,1.0,0.0,205 lbs.
"Apr 12, 1985",46caf130099206cd,"5' 10""",0,0,8,Brent Primus,--,2.27,0.59,1.73,0.39,,2.0,5.0,0.0,0.38,155 lbs.
"Jul 30, 1984",5114f1b5ad4cdf72,"6' 3""",0,5,5,Shane Primm,--,2.25,0.62,0.83,0.26,Orthodox,0.0,1.78,0.0,0.2,205 lbs.
"Sep 29, 1989",d8da10db80131bec,"6' 0""",0,4,14,Niko Price,"76""",5.46,0.49,4.32,0.38,Orthodox,1.1,1.08,0.61,0.23,170 lbs.
"Nov 09, 1982",0597a4528ebd1307,"6' 2""",0,4,19,Chris Price,--,2.59,0.48,1.44,0.66,Southpaw,2.2,0.0,0.33,0.0,185 lbs.
"Aug 20, 1977",ee4b670e159f4a33,"6' 3""",0,5,8,Dorian Price,--,0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,170 lbs.
"Aug 30, 1989",873626e5547b5235,"5' 10""",0,7,12,Kyle Prepolec,"70""",4.7,0.54,3.2,0.34,Southpaw,0.0,0.0,0.4,0.0,170 lbs.
--,6597b611f1c32555,"5' 8""",0,14,10,Philip Preece,--,0.7,0.63,0.8,0.72,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Jul 25, 1981",e51fcd9cd84c0b93,"5' 6""",0,3,26,Michel Prazeres,"67""",2.49,0.58,2.44,0.47,Orthodox,0.6,4.11,0.5,0.36,170 lbs.
"Jun 25, 1981",4f853e98886283cf,"5' 11""",1,18,31,Carlo Prater,"72""",4.07,0.35,2.03,0.47,Switch,1.7,0.43,0.57,0.09,155 lbs.
"Jun 02, 1990",b51d0ed3782a1bf5,"6' 7""",0,2,10,Ricardo Prasel,"78""",7.83,0.37,2.21,0.57,Orthodox,0.0,0.0,0.0,0.0,238 lbs.
"Aug 24, 1972",f5ff7bcdcfeba3ad,"6' 1""",2,11,34,Trevor Prangley,"75""",2.02,0.48,2.59,0.6,Orthodox,1.0,3.38,0.74,0.55,185 lbs.
"Dec 30, 1986",7f6ef4e1227600bc,"6' 0""",0,3,12,Wagner Prado,"74""",3.06,0.5,1.72,0.4,Southpaw,0.0,0.0,0.22,0.0,205 lbs.
"Jul 14, 1988",6370c1c1e12723d5,"6' 3""",0,4,13,Marcin Prachnio,"74""",2.92,0.52,2.39,0.39,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Mar 01, 1988",065eb44700e641a4,"6' 0""",0,4,9,Devin Powell,"73""",3.67,0.51,2.88,0.41,Orthodox,0.6,0.0,0.0,0.0,155 lbs.
"Feb 23, 1978",7e208569469c8bc8,"6' 2""",0,6,11,Ruan Potts,"75""",5.92,0.22,0.85,0.37,Orthodox,2.3,0.75,0.33,0.16,247 lbs.
"Jun 09, 1984",8fc9ae9c7527dfcb,"6' 0""",0,9,18,Callan Potter,"72""",4.72,0.58,3.18,0.5,Orthodox,0.0,3.29,1.0,0.66,170 lbs.
--,ac40f7e3cbecdda4,--,0,4,6,Parker Porter,--,6.37,0.64,8.54,0.47,,1.9,1.91,0.0,1.0,260 lbs.
"Nov 23, 1987",303e017a9074f3aa,--,0,2,9,Felipe Portela,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Apr 06, 1992",56bf3ed155bd0fcd,"6' 2""",0,3,9,Alexander Poppeck,--,9.81,0.33,4.01,0.57,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Apr 18, 1984",d3fa5c5955397532,"5' 7""",0,3,13,Grigory Popov,"68""",4.2,0.55,3.63,0.37,Switch,0.0,0.0,0.45,0.0,135 lbs.
"Sep 26, 1986",6d1bffff14897645,"6' 0""",0,3,28,Santiago Ponzinibbio,"73""",4.02,0.64,4.27,0.39,Orthodox,0.0,0.54,0.6,0.44,170 lbs.
"Dec 27, 1965",3bb030257966b022,"6' 4""",0,1,1,Mike Polchlopek,--,1.33,0.57,2.0,0.38,Orthodox,0.0,0.0,0.0,0.0,285 lbs.
--,543cd2258f4fa339,--,0,1,1,Brandon Polcare,--,0.0,0.0,0.43,0.5,,0.0,0.0,0.0,0.0,125 lbs.
"Jun 21, 1981",b18fb36a4aa00093,"5' 10""",0,2,2,John Polakowski,--,2.83,0.5,2.6,0.26,Orthodox,0.7,0.0,0.87,0.0,155 lbs.
"Jan 02, 1979",53278852bcd91e11,"6' 0""",0,13,28,Igor Pokrajac,"74""",4.26,0.4,2.25,0.45,Orthodox,0.2,0.87,0.51,0.29,205 lbs.
"Jan 19, 1989",029eaff01e6bb8f0,"5' 9""",0,6,26,Dustin Poirier,"72""",4.18,0.54,5.57,0.5,Southpaw,1.3,1.46,0.6,0.35,155 lbs.
"Feb 18, 1980",7215953cd5c6254d,"5' 8""",0,17,6,Ross Pointon,--,2.77,0.58,2.62,0.23,Orthodox,0.0,1.19,0.0,1.0,170 lbs.
"Dec 01, 1995",f41b9f5efc7162d6,"6' 3""",0,2,7,Jamal Pogues,"77""",3.07,0.56,3.27,0.74,Orthodox,0.0,7.0,1.0,0.63,205 lbs.
"Jun 11, 1985",9756095cb76b67c3,"6' 3""",1,5,24,Dmitry Poberezhets,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,237 lbs.
"Nov 24, 1990",c549573c0df4d676,"5' 10""",0,5,13,Maki Pitolo,"75""",2.98,0.51,5.22,0.45,Orthodox,0.7,1.98,0.33,0.6,170 lbs.
"Feb 13, 1993",31bbd39c0a075d4e,"5' 6""",0,7,13,Liu Pingyuan,"72""",2.99,0.54,2.36,0.33,Orthodox,1.0,0.25,0.56,0.2,135 lbs.
"Jun 22, 1996",25af5e832f17b474,"5' 10""",1,5,16,Jesus Pinedo,--,4.37,0.52,3.23,0.38,Southpaw,0.0,2.5,1.0,1.0,155 lbs.
"Aug 06, 1985",361d49960a196976,"5' 7""",0,13,26,Daniel Pineda,"70""",2.51,0.47,2.99,0.43,Orthodox,2.0,1.46,0.48,0.25,145 lbs.
"Jan 05, 1990",4bf6b225ff6099c4,"6' 0""",0,2,8,Domingo Pilarte,"73""",3.69,0.42,2.04,0.5,Southpaw,1.3,2.0,0.75,0.42,135 lbs.
"Mar 10, 1976",0d506315895efffc,"6' 0""",0,6,14,Sean Pierson,"76""",3.73,0.64,3.84,0.39,Southpaw,0.4,0.39,0.66,0.18,170 lbs.
"Dec 11, 1971",9a967e8e43dcef63,"6' 1""",0,1,4,Joao Pierini,--,4.56,0.33,0.76,0.14,Switch,0.0,0.0,0.0,0.0,155 lbs.
"Sep 01, 1980",236a37d96d476164,"5' 8""",0,7,17,Mike Pierce,"71""",2.36,0.62,2.62,0.42,Orthodox,0.2,3.08,0.71,0.42,170 lbs.
--,df7d386a54e07446,"5' 10""",1,7,12,Nick Piedmont,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Jan 24, 1990",1cf7ccf64a5bf24e,"6' 0""",1,4,11,Oskar Piechota,"76""",3.93,0.51,3.3,0.52,Southpaw,1.5,0.61,0.38,0.4,185 lbs.
"Aug 29, 1988",830f60497fab345a,"6' 2""",0,4,9,Jamie Pickett,"80""",3.01,0.6,2.06,0.53,Orthodox,0.0,1.51,0.2,0.4,185 lbs.
"Sep 24, 1978",c945adc22c2bfe8f,"5' 6""",0,14,25,Brad Pickett,"68""",4.63,0.55,3.02,0.31,Orthodox,0.4,2.47,0.58,0.44,135 lbs.
"Nov 23, 1982",c77a953488e5607d,"5' 10""",0,2,12,Vinc Pichel,"72""",2.55,0.56,3.29,0.45,Orthodox,0.4,4.0,0.22,0.6,155 lbs.
"Oct 23, 1988",fa399f7f6e17f7f5,"5' 11""",0,0,9,Adam Piccolotti,--,2.83,0.71,4.61,0.5,,3.0,2.96,1.0,0.6,155 lbs.
--,7922e8269adcc25a,"5' 10""",0,1,5,Nick Pica,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Jun 12, 1995",60425d07ef4b91a7,"5' 8""",0,1,7,Kyler Phillips,"72""",2.09,0.67,6.53,0.53,Orthodox,0.9,1.9,0.71,0.5,135 lbs.
"Jun 09, 1985",e9ac7bfb65c25497,"5' 11""",0,10,22,John Phillips,"75""",5.31,0.49,2.25,0.34,Southpaw,0.0,0.0,0.11,0.0,185 lbs.
"Aug 20, 1986",dcbf01d605681ad1,"5' 6""",0,6,6,Elizabeth Phillips,"65""",3.07,0.58,2.6,0.33,Orthodox,0.2,0.75,0.53,0.25,135 lbs.
"Aug 05, 1989",34c2b3656f88f7ef,"5' 9""",0,4,12,Aaron Phillips,"71""",3.44,0.39,1.65,0.56,Southpaw,0.4,0.0,0.44,0.0,135 lbs.
"Jan 12, 1980",99020eeb8cd5689d,"6' 0""",0,7,13,Dave Phillips,--,2.0,0.25,0.0,0.0,Orthodox,10.0,0.0,0.0,0.0,185 lbs.
"Jun 17, 1983",09a82bd51ff61376,--,0,7,7,Wayne Phillips,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Nov 29, 1979",05560764359161e4,"5' 11""",0,5,13,Constantinos Philippou,"73""",2.73,0.54,2.19,0.35,Orthodox,0.3,0.4,0.65,0.42,185 lbs.
"Mar 13, 1983",80dbeb1dd5b53e64,"5' 6""",0,17,21,Nam Phan,"70""",6.55,0.59,4.52,0.37,Orthodox,0.2,0.18,0.6,0.18,135 lbs.
"Jul 12, 1990",5904b0b38dc6718d,"5' 10""",1,6,13,Cody Pfister,"73""",2.8,0.51,1.41,0.25,Orthodox,0.0,2.82,0.0,0.3,155 lbs.
--,81b57acd6975ac06,--,0,3,1,Dino Pezao,--,3.28,0.31,0.66,0.3,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Sep 22, 1975",e86bc32f5997a8f7,"5' 9""",0,10,26,Forrest Petz,"71""",2.2,0.57,2.27,0.29,Orthodox,0.0,1.3,0.66,1.0,170 lbs.
"Aug 18, 1993",de75d1c45a39e221,"5' 6""",0,5,18,Sergio Pettis,"69""",2.91,0.65,3.88,0.37,Orthodox,0.4,0.85,0.67,0.4,125 lbs.
"Jan 27, 1987",cbb682f5fcc44bfc,"5' 10""",0,10,23,Anthony Pettis,"72""",3.52,0.53,3.04,0.46,Orthodox,1.1,0.64,0.59,0.52,155 lbs.
"Dec 20, 1990",7ea5d60d2e6a8ad0,"5' 11""",0,3,5,Peter Petties,"72""",8.24,0.48,2.61,0.29,Southpaw,0.0,0.0,0.0,0.0,145 lbs.
"Dec 03, 1979",93b9496275bbbf80,"6' 0""",0,8,14,Seth Petruzelli,"76""",2.08,0.55,2.17,0.41,Orthodox,2.3,0.46,0.47,0.5,205 lbs.
"May 29, 1990",b93c06d09d1c4ac0,"5' 10""",0,9,18,Steven Peterson,"70""",5.89,0.56,4.65,0.35,Orthodox,0.4,2.02,0.75,0.28,145 lbs.
--,5df10509264586e5,"6' 11""",0,1,2,Cory Peterson,--,6.51,0.4,2.17,0.6,Orthodox,0.0,0.0,0.0,0.0,400 lbs.
--,7aabd61419f747d1,--,0,3,2,Tommy Petersen,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
--,c61f66d8c3fd5f07,"5' 11""",1,3,2,Tony Petarra,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,196 lbs.
"Jan 15, 1984",f3743d8ef5dde970,"5' 6""",0,2,0,Leiticia Pestova,--,24.62,0.44,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,135 lbs.
"Jul 15, 1990",202b0467521c9d6f,"6' 3""",0,4,10,Viktor Pesta,"77""",2.54,0.56,1.58,0.36,Orthodox,0.0,3.29,1.0,0.28,240 lbs.
"Mar 09, 1989",41f90012b86a11bf,"6' 3""",0,2,10,Raphael Pessoa,"78""",3.43,0.42,2.16,0.26,Orthodox,0.0,0.0,1.0,0.0,262 lbs.
"Sep 15, 1991",f2b6fdb20675b11c,"5' 10""",0,6,14,Mike Perry,"71""",4.41,0.56,4.36,0.48,Orthodox,0.0,0.66,0.76,0.46,170 lbs.
"Jun 15, 1993",01fed6f61ebea01f,"5' 7""",0,4,5,Jay Perrin,"69""",2.6,0.47,2.87,0.44,Switch,0.0,4.0,0.8,0.8,135 lbs.
"May 24, 1985",575360be653ad6a6,"6' 0""",0,5,18,Hernani Perpetuo,--,4.37,0.55,2.73,0.29,Orthodox,0.5,0.0,0.37,0.0,170 lbs.
"Dec 14, 1987",c1a5d3843596df92,"5' 10""",1,4,9,Thiago Perpetuo,--,3.51,0.51,5.39,0.69,Orthodox,0.0,2.82,0.66,0.5,170 lbs.
"Oct 05, 1972",4b4753d19489297f,"6' 3""",0,10,15,Anthony Perosh,"75""",3.77,0.53,2.27,0.43,Orthodox,1.1,2.03,0.33,0.22,205 lbs.
"Jun 22, 1988",2ac4628c08ec5125,"6' 1""",0,3,12,Markus Perez,"73""",3.96,0.52,2.75,0.48,Orthodox,1.1,1.08,0.8,0.26,185 lbs.
"Mar 21, 1992",ab2b4ff41d6ebe0f,"5' 6""",0,5,24,Alex Perez,"65""",3.1,0.61,4.68,0.47,Orthodox,1.4,3.03,0.87,0.5,125 lbs.
--,89578ae236ee04e9,--,0,0,1,Jose Perez,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"May 11, 1989",96c336b463e0662c,"5' 11""",0,4,10,Frankie Perez,"73""",2.17,0.54,1.64,0.41,Orthodox,0.3,1.75,0.5,0.41,155 lbs.
"Sep 02, 1989",80daefbed11ce998,"5' 6""",1,8,22,Alejandro Perez,"67""",2.94,0.64,3.52,0.35,Orthodox,0.1,0.52,0.73,0.2,135 lbs.
"Nov 19, 1989",af62f99eb7606308,"5' 8""",0,6,17,Erik Perez,"68""",2.09,0.66,3.16,0.4,Orthodox,0.2,3.16,0.69,0.55,135 lbs.
--,eee8efec7b951d84,"5' 5""",1,5,7,Philip Perez,--,0.68,0.66,1.36,1.0,Southpaw,10.2,10.23,0.0,1.0,155 lbs.
--,4a9e305633f3ef47,"5' 8""",2,5,7,Rolando Perez,--,4.83,0.63,4.23,0.36,Orthodox,0.0,0.0,1.0,0.0,135 lbs.
"Oct 06, 1993",595db60957de51d3,"6' 1""",0,11,23,Michel Pereira,"73""",3.04,0.52,3.04,0.51,Orthodox,0.0,2.0,1.0,0.57,170 lbs.
"Aug 28, 1993",d50382dc0565a9e1,"5' 1""",0,2,13,Viviane Pereira,"63""",4.48,0.58,2.7,0.3,Orthodox,0.2,0.25,0.28,1.0,115 lbs.
"Mar 14, 1986",960d6cae8879ba2b,"5' 8""",0,8,18,Robert Peralta,"71""",2.97,0.53,3.76,0.44,Orthodox,0.0,0.59,0.65,0.66,145 lbs.
--,9a70f67ad2187fa3,"5' 10""",0,22,13,Ray Perales,--,2.39,0.32,0.18,0.25,Orthodox,0.0,0.0,0.33,0.0,170 lbs.
"Jul 02, 1987",fa37628269132d1a,"5' 7""",0,6,13,Godofredo Pepey,"73""",3.23,0.47,2.32,0.38,Orthodox,1.5,0.37,0.35,0.07,145 lbs.
"May 04, 1982",a2ac473d74eb157c,"6' 0""",0,3,4,Jerron Peoples,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Sep 05, 1988",fc169c387b4b465d,"5' 7""",0,9,11,Raquel Pennington,"67""",3.2,0.63,3.62,0.48,Orthodox,0.7,1.12,0.65,0.28,135 lbs.
--,0699c4b2a7c3c76f,"5' 4""",0,3,3,Justin Pennington,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Mar 26, 1980",879b8df81523d91b,"6' 4""",0,3,11,Nick Penner,--,4.6,0.38,1.25,0.3,Southpaw,0.0,0.0,0.4,0.0,205 lbs.
"Jan 30, 1983",c742287ed86a09bc,"5' 5""",0,6,12,Jessica Penne,"67""",4.73,0.48,2.46,0.33,Orthodox,0.6,1.58,0.2,0.25,115 lbs.
"Dec 13, 1978",73c7cfa551289285,"5' 9""",2,14,16,BJ Penn,"70""",3.2,0.56,2.76,0.48,Orthodox,0.5,1.19,0.74,0.55,155 lbs.
"Sep 02, 1987",99c7610aa74995d3,"6' 1""",1,4,17,Cathal Pendred,"75""",3.01,0.55,2.49,0.44,Orthodox,0.4,2.46,0.83,0.23,170 lbs.
"Dec 08, 1983",34b634cb2471bdde,--,0,0,5,Drew Pendleton,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Aug 01, 1967",e670f8cc2969a789,"6' 1""",0,18,11,Sherman Pendergarst,--,3.08,0.16,1.23,0.36,Orthodox,0.0,4.62,0.0,1.0,235 lbs.
"Jul 05, 1993",2844b047183a1adb,"6' 3""",0,3,8,Luis Pena,"75""",2.74,0.5,3.26,0.47,Southpaw,1.4,1.37,0.45,0.33,155 lbs.
"Aug 19, 1989",3253b16d38ae087d,"5' 6""",0,3,10,Julianna Pena,"69""",1.51,0.47,2.96,0.51,Orthodox,0.9,2.6,0.28,0.52,135 lbs.
--,bfe95ec546692b13,"5' 11""",0,13,11,Yan Pellerin,--,0.89,0.66,0.59,0.25,Orthodox,0.0,4.43,0.0,1.0,205 lbs.
"May 07, 1979",aa1952ec0b3dd8e1,"5' 8""",0,7,16,Kurt Pellegrino,"70""",1.94,0.63,2.45,0.43,Orthodox,0.8,2.9,0.69,0.54,155 lbs.
"Jul 21, 1992",38ed5a2299230227,"5' 8""",2,2,12,Filip Pejic,--,0.88,0.33,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,135 lbs.
"Oct 26, 1965",e7bfdb5e0112891e,"5' 9""",1,10,9,Willie Peeters,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,220 lbs.
"Sep 17, 1991",49e96ff8ab781589,"6' 3""",0,3,7,Tyson Pedro,"79""",2.55,0.48,2.7,0.62,Orthodox,1.5,0.74,0.52,0.25,205 lbs.
--,f354c50b8d63d9b3,--,0,1,3,Matt Pedro,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Jun 08, 1993",198994b47f395af0,"5' 11""",0,3,11,Carlo Pedersoli Jr.,"75""",4.12,0.61,4.17,0.37,Southpaw,0.0,2.91,0.0,0.44,170 lbs.
"Mar 22, 1967",bba678d312590087,"5' 8""",2,1,1,Andre Pederneiras,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,155 lbs.
"Sep 26, 1984",4f732e58ed907eff,"5' 8""",0,16,20,Ross Pearson,"69""",4.09,0.62,3.68,0.4,Orthodox,0.0,0.74,0.75,0.35,155 lbs.
"Mar 28, 1978",122806b56775a53a,"5' 10""",1,30,45,Joe Pearson,--,3.51,0.33,0.59,0.18,Orthodox,4.4,0.0,0.0,0.0,145 lbs.
"May 01, 1992",87c0b1c696ddfb43,"6' 0""",0,4,9,Jonathan Pearce,"71""",7.85,0.47,11.21,0.57,Switch,0.0,4.48,0.8,0.5,155 lbs.
--,2e04a3b4a2011b97,"5' 9""",0,1,0,Roland Payne,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
--,748d4e35f846a029,"5' 4""",0,4,1,Sarah Payant,--,2.06,0.3,0.29,0.16,,0.0,0.0,0.0,0.0,115 lbs.
"Mar 14, 1982",d0a5ef38a7778ac2,"5' 10""",0,12,16,Estevan Payan,--,3.58,0.57,4.25,0.42,Orthodox,0.4,0.36,0.6,1.0,145 lbs.
"Feb 08, 1989",9310418684bc896f,"6' 0""",0,3,12,Pawel Pawlak,"73""",2.22,0.53,1.67,0.33,Orthodox,0.0,1.0,0.7,0.37,170 lbs.
"May 13, 1992",f14cf73e51b29254,"6' 3""",0,1,14,Sergei Pavlovich,"84""",4.59,0.44,6.55,0.52,Southpaw,0.0,0.0,0.5,0.0,257 lbs.
"Dec 04, 1975",60c72f7459827881,"6' 0""",0,5,23,Julio Paulino,--,1.87,0.48,0.97,0.27,Orthodox,0.5,0.0,0.37,0.0,170 lbs.
"Dec 07, 1985",2dc7c49cfaeb867c,"5' 10""",0,3,9,Justin Patterson,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
--,83d0de122f2f9664,"6' 0""",0,4,12,Michael Patt,--,5.53,0.55,1.65,0.28,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Jul 19, 1983",cd7763bcadb5d4c8,"5' 11""",0,2,15,Alan Patrick,"74""",2.39,0.45,1.88,0.43,Southpaw,0.4,3.92,0.66,0.4,155 lbs.
"Jun 14, 1980",56116a79e4deed06,"5' 11""",0,2,14,Claude Patrick,"75""",0.89,0.69,1.8,0.55,Orthodox,1.7,2.32,0.84,0.53,170 lbs.
--,eafedba0617ced81,"5' 9""",0,4,6,Russell Patrick,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Aug 05, 1973",c8cca8f3de5be4b4,"5' 8""",2,19,38,Jorge Patino,--,3.14,0.53,1.33,0.3,Orthodox,0.0,0.54,0.5,0.25,170 lbs.
"Apr 29, 1990",6b16024d44eb03a2,"6' 1""",0,3,6,Jhonoven Pati,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
--,96d173b7f92aa520,"5' 11""",0,1,2,Onassis Parungao,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200 lbs.
"Aug 26, 1990",8b2a18d3c6735083,"5' 9""",0,2,11,Jordan Parsons,--,2.37,0.6,3.29,0.4,,1.0,1.54,0.5,0.21,145 lbs.
"Nov 04, 1983",86ad0ae839331bd7,"5' 10""",0,2,5,Willie Parks,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
--,64be3dc99eaa42b6,"5' 5""",0,5,4,Tyra Parker,--,9.0,0.14,1.5,0.22,Orthodox,0.0,0.0,0.0,0.0,115 lbs.
--,c0231720fe516994,"5' 11""",1,6,13,Larry Parker,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
--,6a0b80a24f22e152,"6' 3""",0,1,0,Ryan Parker,--,0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,235 lbs.
"Dec 22, 1986",14ff46596ad80609,"5' 11""",1,6,23,Norman Parke,"70""",2.88,0.64,3.06,0.35,Southpaw,0.0,1.98,0.77,0.26,155 lbs.
"Mar 22, 1986",b709b534b6873744,"6' 0""",0,3,12,Harvey Park,"70""",7.21,0.33,3.77,0.5,Orthodox,0.0,0.0,0.0,0.0,155 lbs.
"Feb 27, 1991",285ae0b4a68221f4,"5' 10""",0,4,11,Junyong Park,"73""",4.46,0.59,6.41,0.47,Orthodox,0.0,3.04,0.45,0.5,185 lbs.
--,9df394db5ca103eb,"5' 11""",1,7,11,Won Sik Park,--,2.2,0.47,2.6,0.43,Orthodox,0.0,0.0,0.0,0.0,154 lbs.
"Aug 28, 1982",349aaa3da11eb587,"5' 10""",0,11,24,Karo Parisyan,"72""",2.19,0.58,2.49,0.41,Orthodox,1.0,5.27,0.59,0.59,170 lbs.
"Jun 28, 1989",b5da8f7d05e85a55,"6' 4""",0,3,12,Josh Parisian,--,2.64,0.2,5.27,0.44,Orthodox,0.0,0.0,0.0,0.0,265 lbs.
--,7573d25a078b5732,"5' 8""",0,6,13,Ido Pariente,--,2.86,0.45,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,155 lbs.
--,749685d24e2cac50,"6' 3""",1,6,9,Remco Pardoel,--,0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,260 lbs.
--,56116537d71a578c,"6' 1""",0,16,13,Bryan Pardoe,--,4.59,0.45,1.11,0.36,Orthodox,0.0,4.75,0.33,0.4,205 lbs.
--,74fefd43f073cd2f,"6' 1""",0,6,4,Joe Pardo,--,0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,210 lbs.
"Feb 01, 1988",edad57b3dddf2168,"5' 8""",0,13,20,Jared Papazian,"67""",3.81,0.44,3.33,0.39,Southpaw,0.0,0.0,0.5,0.0,135 lbs.
"Apr 16, 1990",a0f0004aadf10b71,"5' 5""",0,5,22,Alexandre Pantoja,"67""",3.41,0.54,4.2,0.47,Orthodox,1.1,1.08,0.67,0.36,125 lbs.
"Feb 20, 1973",f31c0905045fa100,"5' 11""",0,4,16,Eduardo Pamplona,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Jan 29, 1967",ab7c212de9f66af0,"5' 4""",1,7,11,Stephen Palling,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,143 lbs.
--,e8c170a64dc920ac,--,0,16,2,Tulio Palhares,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180 lbs.
"Feb 26, 1980",8ddf9c51c5fdea75,"5' 8""",0,8,19,Rousimar Palhares,"71""",2.04,0.59,1.75,0.51,Orthodox,4.1,3.93,0.0,0.45,170 lbs.
"Jul 12, 1977",60029bcf496bd707,"6' 4""",0,5,22,Soa Palelei,"81""",2.68,0.48,2.47,0.57,Orthodox,0.0,2.2,0.66,0.47,265 lbs.
"May 30, 1983",4304992c2acc187b,"5' 9""",0,17,36,Bart Palaszewski,"70""",3.97,0.57,2.67,0.32,Orthodox,0.5,0.65,0.53,0.31,145 lbs.
"Jul 05, 1987",797ddccda75f169f,"5' 6""",0,1,10,Ricky Palacios,--,3.27,0.59,7.73,0.53,Orthodox,0.0,0.0,1.0,0.0,145 lbs.
--,de20ffb3fc2e7629,"5' 9""",0,2,3,Jose Palacios,--,1.0,0.79,2.67,0.7,Orthodox,1.7,0.0,0.5,0.0,145 lbs.
"May 13, 1979",320edfb0332b7073,"5' 6""",0,5,10,Fredson Paixao,"66""",2.31,0.62,1.71,0.54,Orthodox,2.2,0.62,0.1,0.11,145 lbs.
"Oct 17, 1995",82b4e942781b1046,"5' 8""",0,3,20,Raulian Paiva,"69""",4.89,0.51,4.46,0.43,Orthodox,0.3,0.26,0.8,0.2,125 lbs.
"Apr 05, 1991",1e12c1dbbb1e2dda,"5' 6""",0,2,8,Josh Paiva,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,125 lbs.
"Aug 05, 1987",55f80a8aeffcdb33,"5' 9""",0,11,12,Dustin Pague,"74""",2.96,0.41,1.65,0.53,Orthodox,2.6,1.03,0.55,0.44,135 lbs.
"Apr 07, 1987",a67d071163962af8,"6' 2""",0,0,12,Michael Page,--,0.45,0.77,4.53,0.76,,0.0,3.4,1.0,1.0,170 lbs.
"Sep 30, 1982",c96e2ae6021144a1,"5' 6""",0,10,19,Damacio Page,"66""",2.47,0.51,2.05,0.38,Orthodox,0.9,2.63,0.23,0.64,135 lbs.
"May 04, 1980",01dd4cdc2446f665,"5' 11""",0,6,12,Gary Padilla,--,2.0,0.76,2.2,0.27,,0.0,0.0,0.5,0.0,205 lbs.
